,ESTADO,PRODUTO,MES_ANO,VL_VENDA
1039,AL,DIESEL,04/2013,2.0
1040,AL,DIESEL,04/2014,2.0
1041,AL,DIESEL,04/2015,2.0
1042,AL,DIESEL,04/2016,2.382978723404255
1043,AL,DIESEL,04/2017,2.6307692307692307
1044,AL,DIESEL,04/2018,3.0
1045,AL,DIESEL,04/2019,3.1123595505617976
1046,AL,DIESEL,04/2020,3.1578947368421053
1047,AL,DIESEL,04/2021,4.571428571428571
1048,AL,DIESEL,04/2022,6.333333333333333
1049,AL,DIESEL,04/2023,5.472727272727273
1050,AL,DIESEL,04/2024,5.7105263157894735
1051,AL,DIESEL,05/2004,1.0
1052,AL,DIESEL,05/2005,1.0
1053,AL,DIESEL,05/2006,1.0
1054,AL,DIESEL,05/2007,1.0
1055,AL,DIESEL,05/2008,1.5675675675675675
1056,AL,DIESEL,05/2009,1.7724137931034485
1057,AL,DIESEL,05/2010,1.291866028708134
1058,AL,DIESEL,05/2011,1.5555555555555556
1059,AL,DIESEL,05/2012,1.7391304347826086
1060,AL,DIESEL,05/2013,2.0
1061,AL,DIESEL,05/2014,2.0
1062,AL,DIESEL,05/2015,2.0086206896551726
1063,AL,DIESEL,05/2016,2.5258620689655173
1064,AL,DIESEL,05/2017,2.806451612903226
1065,AL,DIESEL,05/2018,3.064935064935065
1066,AL,DIESEL,05/2019,3.1044776119402986
1067,AL,DIESEL,05/2020,3.067796610169492
1068,AL,DIESEL,05/2021,4.511111111111111
1069,AL,DIESEL,05/2022,6.666666666666667
1070,AL,DIESEL,05/2023,5.040816326530612
1071,AL,DIESEL,05/2024,5.625
1072,AL,DIESEL,06/2004,1.0
1073,AL,DIESEL,06/2005,1.0
1074,AL,DIESEL,06/2006,1.0
1075,AL,DIESEL,06/2007,1.0
1076,AL,DIESEL,06/2008,1.8148148148148149
1077,AL,DIESEL,06/2009,1.5862068965517242
1078,AL,DIESEL,06/2010,1.2808988764044944
1079,AL,DIESEL,06/2011,1.8051948051948048
1080,AL,DIESEL,06/2012,1.6021505376344083
1081,AL,DIESEL,06/2013,2.0
1082,AL,DIESEL,06/2014,2.0
1083,AL,DIESEL,06/2015,2.0277777777777777
1084,AL,DIESEL,06/2016,2.5474452554744524
1085,AL,DIESEL,06/2017,2.607142857142857
1086,AL,DIESEL,06/2018,3.01
1087,AL,DIESEL,06/2019,3.090909090909091
1088,AL,DIESEL,06/2020,3.0615384615384613
1089,AL,DIESEL,06/2021,4.54054054054054
1090,AL,DIESEL,06/2022,6.566666666666666
1091,AL,DIESEL,06/2023,5.6
1092,AL,DIESEL,06/2024,5.689655172413793
1093,AL,DIESEL,07/2004,1.0
1094,AL,DIESEL,07/2005,1.0
1095,AL,DIESEL,07/2006,1.0
1096,AL,DIESEL,07/2007,1.0
1097,AL,DIESEL,07/2008,1.4954545454545454
1098,AL,DIESEL,07/2009,1.4936708860759491
1099,AL,DIESEL,07/2010,1.4649122807017545
1100,AL,DIESEL,07/2011,1.2820512820512822
