,ESTADO,PRODUTO,MES_ANO,VL_VENDA
227,AC,DIESEL,11/2023,6.222222222222222
228,AC,DIESEL,11/2024,6.972972972972973
229,AC,DIESEL,12/2004,1.0
230,AC,DIESEL,12/2005,1.509433962264151
231,AC,DIESEL,12/2006,2.0
232,AC,DIESEL,12/2007,2.0
233,AC,DIESEL,12/2008,2.0
234,AC,DIESEL,12/2009,2.0
235,AC,DIESEL,12/2010,2.0
236,AC,DIESEL,12/2011,2.0
237,AC,DIESEL,12/2012,2.0
238,AC,DIESEL,12/2013,2.0309278350515463
239,AC,DIESEL,12/2014,2.2666666666666666
240,AC,DIESEL,12/2015,3.0
241,AC,DIESEL,12/2016,3.0
242,AC,DIESEL,12/2017,3.0
243,AC,DIESEL,12/2018,3.9873417721518987
244,AC,DIESEL,12/2019,4.0
245,AC,DIESEL,12/2020,3.843137254901961
246,AC,DIESEL,12/2021,4.96078431372549
247,AC,DIESEL,12/2022,7.6
248,AC,DIESEL,12/2023,6.048780487804878
249,AC,DIESEL,12/2024,7.0
250,AC,DIESEL,<NA>/<NA>,2.8194120016109543
251,AC,DIESEL S10,01/2013,2.0714285714285716
252,AC,DIESEL S10,01/2014,3.0
253,AC,DIESEL S10,01/2015,3.0
254,AC,DIESEL S10,01/2016,3.0606060606060606
255,AC,DIESEL S10,01/2017,3.24468085106383
256,AC,DIESEL S10,01/2018,4.0
257,AC,DIESEL S10,01/2019,4.0
258,AC,DIESEL S10,01/2020,4.0
259,AC,DIESEL S10,01/2021,5.038461538461538
260,AC,DIESEL S10,01/2022,6.569444444444445
261,AC,DIESEL S10,01/2023,6.481481481481482
262,AC,DIESEL S10,01/2024,6.909090909090909
263,AC,DIESEL S10,02/2013,2.1666666666666665
264,AC,DIESEL S10,02/2014,2.8484848484848486
265,AC,DIESEL S10,02/2015,3.0
266,AC,DIESEL S10,02/2016,3.5
267,AC,DIESEL S10,02/2018,4.0
268,AC,DIESEL S10,02/2019,4.0
269,AC,DIESEL S10,02/2020,3.619718309859155
270,AC,DIESEL S10,02/2021,5.0813953488372094
271,AC,DIESEL S10,02/2022,6.978260869565218
272,AC,DIESEL S10,02/2024,7.0
273,AC,DIESEL S10,03/2013,2.1904761904761907
274,AC,DIESEL S10,03/2014,2.75
275,AC,DIESEL S10,03/2015,3.0625
276,AC,DIESEL S10,03/2016,3.0869565217391304
277,AC,DIESEL S10,03/2017,3.2580645161290325
278,AC,DIESEL S10,03/2018,4.0
279,AC,DIESEL S10,03/2019,4.08641975308642
